,MISSION,SETNO,CODE,SAMPWGT,TOTWGT,TOTNO,REMARKS,WEIGHT_UNITS,SPEC,COMM,STRAT,SLAT,SLONG,ELAT,ELONG,AREA,DUR,DIST,SPEED,DMIN,DMAX,TYPE,GEAR,AUX,DEPTH,ETIME,START_DEPTH,END_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,BOTTOM_SALINITY,LATITUDE,LONGITUDE,YEAR,SetID,STDWGT
66428,NED2006030,49,220,69.26,69.26,36,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4456.26,6610.1,4454.8,6611.58,477,30,1.8,3.6,60,61,1,9,1,NA,2006-07-11 10:12,NA,NA,13.02,7.42,32.509,44.93766667,-66.16833333,2006,NED2006030.492.2006.49,67.33611111
66757,NED2006030,63,220,1.56,1.56,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4443.62,6635.38,4441.87,6635.76,477,30,1.76,3.52,75,75,1,9,1,NA,2006-07-12 19:45,NA,NA,13.36,7.54,33.321,44.727,-66.58966667,2006,NED2006030.492.2006.63,1.551136364
66831,NED2006030,66,220,82.04,82.04,48,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4409.01,6716.48,4407.32,6717.57,511,30,1.84,3.68,74,75,1,9,1,NA,2006-07-13 5:30,NA,NA,12.63,7.77,34.061,44.15016667,-67.27466667,2006,NED2006030.492.2006.66,78.02717391
72618,NED2009027,70,220,17.42,17.42,8,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4446.16,6635.27,4444.41,6635.54,477,30,1.7,3.4,70,76,1,9,1,NA,2009-07-09 17:44,NA,NA,10.3,6.89,32.915,44.76933333,-66.58783333,2009,NED2009027.492.2009.70,17.93235294
72667,NED2009027,72,220,32.3,32.3,11,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4418.59,6709.2,4420.15,6708.1,511,30,1.7,3.4,94,96,1,9,1,NA,2009-07-10 0:20,NA,NA,10.79,6.7,33.786,44.30983333,-67.15333333,2009,NED2009027.492.2009.72,33.25
72681,NED2009027,73,220,94.52,94.52,42,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4409.99,6713.14,4408.57,6714.58,511,30,1.76,3.52,78,80,1,9,1,NA,2009-07-10 2:44,NA,NA,11.64,6.7,33.871,44.1665,-67.219,2009,NED2009027.492.2009.73,93.98295455
76575,NED2010027,57,220,1.995,1.995,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4453.54,6633.15,4453.07,6634.94,477,23,1.32,3.44,53,59,1,9,1,NA,2010-07-13 23:04,NA,NA,11.57,7.95,32.578,44.89233333,-66.5525,2010,NED2010027.492.2010.57,2.644886364
76681,NED2010027,61,220,1.2,1.2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4404.21,6717.85,4402.93,6719.54,511,30,1.77,3.54,83,89,1,9,1,NA,2010-07-14 12:46,NA,NA,15.19,8.63,34.251,44.07016667,-67.2975,2010,NED2010027.492.2010.61,1.186440678
82323,NED2011025,67,220,2.276,2.276,2,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4457.21,6623.41,4458.51,6621.72,477,29,1.76,3.64,54,56,1,9,1,NA,2011-07-12 15:14,NA,NA,12.51,8.09,31.951,44.9535,-66.39016667,2011,NED2011025.492.2011.67,2.263068182
82338,NED2011025,68,220,61.72,61.72,39,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4446.39,6624.99,4444.89,6626.18,477,30,1.71,3.42,86,87,1,9,1,NA,2011-07-12 17:32,NA,NA,12.39,7.58,32.713,44.77316667,-66.4165,2011,NED2011025.492.2011.68,63.16374269
86741,NED2012022,84,220,12.62,12.62,7,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4450.96,6616.96,4451.48,6619.29,477,30,1.73,3.46,65,67,1,9,1,NA,2012-07-14 17:46,NA,NA,15.21,8.48,33.071,44.84933333,-66.28266667,2012,NED2012022.492.2012.84,12.76589595
86863,NED2012022,89,220,129.71,129.71,76,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4413.63,6653.45,4411.82,6653.39,476,30,1.75,3.5,97,99,1,9,1,NA,2012-07-15 11:27,NA,NA,15.65,9.03,34.341,44.22716667,-66.89083333,2012,NED2012022.492.2012.89,129.71
90514,NED2013022,58,220,245.86,635.14,664,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4416.66,6710.79,4418.3,6711.21,511,29,1.64,3.39,94,100,1,9,1,NA,2013-07-08 22:36,NA,NA,13.16,8.21,34.114,44.27766667,-67.17983333,2013,NED2013022.492.2013.58,677.7408537
90535,NED2013022,59,220,178.03,178.03,117,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4416.99,6707.99,4416.02,6708.85,511,20,1.17,3.51,83,84,1,9,1,NA,2013-07-09 0:38,NA,NA,NA,NA,NA,44.28316667,-67.13316667,2013,NED2013022.492.2013.59,266.284188
90662,NED2013022,64,220,34.74,34.74,20,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4445.79,6626.49,4447.08,6628.1,477,30,1.65,3.3,88,89,1,9,1,NA,2013-07-09 13:25,NA,NA,13.49,8.08,33.219,44.76316667,-66.4415,2013,NED2013022.492.2013.64,36.84545455
93879,NED2014018,32,220,1.868,1.868,1,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4421.47,6640.34,4420.03,6641.69,476,30,1.73,3.46,101,106,1,9,1,NA,2014-07-17 10:50,106,101,11.55,7.52,33.63,44.35783333,-66.67233333,2014,NED2014018.492.2014.32,1.889595376
94255,NED2014018,47,220,3.42,3.42,1,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4420.84,6658.17,4422.12,6656.52,511,30,1.75,3.5,66,68,1,9,1,NA,2014-07-19 9:28,68,66,9.58,7.78,33.73,44.34733333,-66.9695,2014,NED2014018.492.2014.47,3.42
94306,NED2014018,48,220,18.59,18.59,10,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4410.87,6657.34,4409.22,6658.06,511,30,1.78,3.56,86,89,1,9,1,NA,2014-07-19 12:00,89,87,12.3,7.69,33.58,44.18116667,-66.95566667,2014,NED2014018.492.2014.48,18.27668539
102851,NED2016016,54,220,8.96,8.96,3,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4426.77,6631.1,4428.24,6629.55,476,30,1.82,3.64,103,104,1,9,1,NA,2016-07-11 5:14,103,103,9.8,8.4,33.47,44.44616667,-66.51833333,2016,NED2016016.492.2016.54,8.615384615
102937,NED2016016,57,220,13.94,13.94,13,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4451.55,6625.58,4451.6,6623.09,477,30,1.76,3.52,66,69,1,9,1,NA,2016-07-11 16:43,68,68,13,8.4,32.99,44.85916667,-66.42633333,2016,NED2016016.492.2016.57,13.86079545
103441,NED2016016,74,220,281.73,1314.583636,854,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4409.71,6701.27,4407.97,6701.28,511,30,1.74,3.48,78,81,1,9,1,NA,2016-07-13 15:33,81,79,14.1,8.3,33.58,44.16183333,-67.02116667,2016,NED2016016.492.2016.74,1322.138715
109199,NED2017020,61,220,1.412,1.412,1,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4405.8,6716.91,4404.32,6718.2,511,30,1.77,3.54,79,82,1,9,1,81,2017-07-11 0:41,79,82,12.91,7.82,33.77,44.09666667,-67.28183333,2017,NED2017020.492.2017.61,1.396045198
110347,TEL2004529,69,220,5.65,5.65,3,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4450.76,6645.24,4451.7,6647.29,477,30,1.82,3.64,76,80,1,9,1,NA,2004-07-14 9:31,NA,NA,8.97,5.97,32.386,44.846,-66.754,2004,TEL2004529.492.2004.69,5.432692308
110370,TEL2004529,70,220,320.9,641.3,444,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4411.86,6657.19,4410.08,6656.98,511,30,1.79,3.57,91,91,1,9,1,NA,2004-07-14 14:58,NA,NA,11.14,5.64,33.377,44.19766667,-66.95316667,2004,TEL2004529.492.2004.70,626.9692737
114618,TEL2007745,45,220,2.15,2.15,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4452.2,6647.57,4451.71,6645.22,477,30,1.75,3.5,79,84,1,9,1,NA,2007-07-13 7:42,NA,NA,9.65,5.98,32.549,44.87,-66.79283333,2007,TEL2007745.492.2007.45,2.15
114640,TEL2007745,46,220,55.15,55.15,31,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4450.9,6636.9,4450.8,6638.93,477,25,1.47,3.53,69,70,1,9,1,NA,2007-07-13 9:35,NA,NA,9.87,6.01,32.564,44.84833333,-66.615,2007,TEL2007745.492.2007.46,65.6547619
118131,TEM2008830,49,220,54.5,54.5,32,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4430.27,6630.33,4431.83,6631.43,477,30,1.78,3.56,96,98,1,9,1,NA,2008-07-11 10:52,NA,NA,8.62,6.56,33.14,44.5045,-66.5055,2008,TEM2008830.492.2008.49,53.58146067
118524,TEM2008830,63,220,209.95,209.95,117,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4501.17,6609.45,4459.42,6609.2,477,30,1.81,3.62,51,55,1,9,1,NA,2008-07-12 17:51,NA,NA,11.34,7.11,32.4,45.0195,-66.1575,2008,TEM2008830.492.2008.63,202.9903315
118588,TEM2008830,66,220,3.5,3.5,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4422.31,6706.22,4424.1,6706.31,511,30,1.79,3.58,53,76,1,9,1,NA,2008-07-13 2:56,NA,NA,8.82,7.61,32.504,44.37183333,-67.10366667,2008,TEM2008830.492.2008.66,3.421787709
118633,TEM2008830,67,220,414.15,879.45,544,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,492,4408.54,6703.73,4410.24,6704.1,511,30,1.78,3.56,56,58,1,9,1,NA,2008-07-13 6:12,NA,NA,14.19,6.58,33.413,44.14233333,-67.06216667,2008,TEM2008830.492.2008.67,864.627809
93,ATC1970175,2,220,9,9,7,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4504,6612,NA,NA,477,30,2.6,5.2,39,48,1,3,1,43,NA,NA,NA,8.9,6.72,32.1,45.06666667,-66.2,1970,ATC1970175.493.1970.2,6.057692308
1205,ATC1971188,1,220,22,22,15,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4439,6655,NA,NA,477,30,2.2,4.4,38,42,1,3,1,40,NA,NA,NA,7.6,7.09,32,44.65,-66.91666667,1971,ATC1971188.493.1971.1,17.5
1301,ATC1971188,2,220,3,3,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4500,6633,NA,NA,477,31,2.2,4.3,32,38,1,3,1,35,NA,NA,NA,9.4,6.51,31.91,45,-66.55,1971,ATC1971188.493.1971.2,2.386363636
2701,ATC1972200,64,220,2,2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4502,6620,NA,NA,477,30,1.8,3.6,44,46,1,3,1,45,NA,NA,NA,9.9,5.64,32.3,45.03333333,-66.33333333,1972,ATC1972200.493.1972.64,1.944444444
2708,ATC1972200,65,220,3,3,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4441,6656,NA,NA,511,30,1.8,3.6,48,51,1,3,1,49,NA,NA,NA,7.7,6.92,31.58,44.68333333,-66.93333333,1972,ATC1972200.493.1972.65,2.916666667
2723,ATC1972200,66,220,8,8,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4436,6708,NA,NA,511,30,2.7,5.4,44,51,1,3,1,47,NA,NA,NA,7.9,7.11,31.83,44.6,-67.13333333,1972,ATC1972200.493.1972.66,5.185185185
3533,ATC1973212,2,220,11,11,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4459,6638,NA,NA,477,30,1.7,3.4,36,40,1,3,1,38,NA,NA,NA,9.6,7.14,31.76,44.98333333,-66.63333333,1973,ATC1973212.493.1973.2,11.32352941
5373,ATC1974225,7,220,10,10,5,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4501,6641,NA,NA,477,30,1.5,3,32,40,1,3,1,36,NA,NA,NA,9.5,7.94,31.74,45.01666667,-66.68333333,1974,ATC1974225.493.1974.7,11.66666667
5466,ATC1974225,8,220,7,7,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4459,6645,NA,NA,477,30,1.2,2.4,33,33,1,3,1,33,NA,NA,NA,9.5,7.13,32.1,44.98333333,-66.75,1974,ATC1974225.493.1974.8,10.20833333
5508,ATC1974225,9,220,18,18,8,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4444,6659,NA,NA,511,30,1.9,3.8,48,51,1,3,1,49,NA,NA,NA,8.3,7.86,32.05,44.73333333,-66.98333333,1974,ATC1974225.493.1974.9,16.57894737
6246,ATC1975236,1,220,55,55,29,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4435,6703,NA,NA,511,30,2.6,5.2,36,40,1,3,1,38,NA,NA,NA,8,7.47,32.14,44.58333333,-67.05,1975,ATC1975236.493.1975.1,37.01923077
6381,ATC1975236,2,220,1,1,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4456,6632,NA,NA,477,30,1.9,3.8,43,46,1,3,1,44,NA,NA,NA,10,5.95,32.18,44.93333333,-66.53333333,1975,ATC1975236.493.1975.2,0.921052632
6783,ATC1975236,6,220,8,8,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4501,6555,NA,NA,477,30,1.9,3.8,49,50,1,3,1,49,NA,NA,NA,8.5,6.33,31.87,45.01666667,-65.91666667,1975,ATC1975236.493.1975.6,7.368421053
7560,ATC1976250,1,220,4,4,2,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4440,6700,NA,NA,511,30,1.5,3,46,47,1,3,1,46,NA,NA,NA,9.8,9.38,32.54,44.66666667,-67,1976,ATC1976250.493.1976.1,4.666666667
7899,ATC1976250,4,220,8,8,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4502,6602,NA,NA,477,30,1.4,2.8,48,50,1,3,1,49,NA,NA,NA,12,9.5,32.63,45.03333333,-66.03333333,1976,ATC1976250.493.1976.4,10
7995,ATC1976250,5,220,15,15,7,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4504,6559,NA,NA,477,30,2,4,46,49,1,3,1,47,NA,NA,NA,12,9.5,32.63,45.06666667,-65.98333333,1976,ATC1976250.493.1976.5,13.125
8924,ATC1977265,2,220,44,44,28,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4458,6628,NA,NA,477,30,1.8,3.6,45,49,1,3,1,47,NA,NA,NA,11.8,6.75,32.21,44.96666667,-66.46666667,1977,ATC1977265.493.1977.2,42.77777778
9039,ATC1977265,3,220,11,11,7,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4503,6621,NA,NA,477,30,1.8,3.6,36,37,1,3,1,36,NA,NA,NA,11.5,6.87,31.73,45.05,-66.35,1977,ATC1977265.493.1977.3,10.69444444
9153,ATC1977265,4,220,15,15,9,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4507,6601,NA,NA,477,30,1.4,2.8,40,40,1,3,1,40,NA,NA,NA,10.01,8.12,32.03,45.11666667,-66.01666667,1977,ATC1977265.493.1977.4,18.75
13105,ATC1980306,21,220,17,17,8,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4459,6631,NA,NA,477,30,1.8,3.6,31,32,1,3,1,31,NA,NA,NA,9.7,7.97,32.215,44.98333333,-66.51666667,1980,ATC1980306.493.1980.21,16.52777778
13116,ATC1980306,22,220,2,2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4442,6656,NA,NA,511,30,1.7,3.4,50,54,1,3,1,52,NA,NA,NA,8.5,7.97,32.182,44.7,-66.93333333,1980,ATC1980306.493.1980.22,2.058823529
13123,ATC1980306,23,220,4,4,2,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4436,6711,NA,NA,511,30,1.8,3.6,39,40,1,3,1,39,NA,NA,NA,9.9,9.1,32.4,44.6,-67.18333333,1980,ATC1980306.493.1980.23,3.888888889
14696,ATC1981321,57,220,13,13,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4502,6618,NA,NA,477,30,1.7,3.4,52,52,1,3,1,52,NA,NA,NA,14.2,6.94,32.26,45.03333333,-66.3,1981,ATC1981321.493.1981.57,13.38235294
16251,HAM1982080,57,220,32,32,21,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4456,6638,NA,NA,477,30,1.7,3.4,42,44,1,9,1,43,NA,NA,NA,11.8,7.56,32.188,44.93333333,-66.63333333,1982,HAM1982080.493.1982.57,32.94117647
16287,HAM1982080,60,220,11,11,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4508,6556,NA,NA,477,30,1.7,3.4,29,31,1,9,1,30,NA,NA,NA,11.2,9.5,31.736,45.13333333,-65.93333333,1982,HAM1982080.493.1982.60,11.32352941
18843,NED1983012,56,220,2,2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4455,6630,NA,NA,477,30,1.7,3.4,41,47,1,9,1,44,NA,NA,NA,12.2,7.38,31.966,44.91666667,-66.5,1983,NED1983012.493.1983.56,2.058823529
20052,NED1984031,33,220,76,76,45,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4505,6553,NA,NA,477,30,1.6,3.2,44,48,1,9,1,46,NA,NA,NA,13.4,8.49,32.064,45.08333333,-65.88333333,1984,NED1984031.493.1984.33,83.125
20060,NED1984031,34,220,122,122,72,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4503,6557,NA,NA,477,30,1.8,3.6,47,47,1,9,1,47,NA,NA,NA,15.4,8.28,32.107,45.05,-65.95,1984,NED1984031.493.1984.34,118.6111111
20093,NED1984031,36,220,2,2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4444,6658,NA,NA,511,30,1.7,3.4,46,50,1,9,1,48,NA,NA,NA,10.6,8.31,32.521,44.73333333,-66.96666667,1984,NED1984031.493.1984.36,2.058823529
21451,NED1985048,30,220,49,49,31,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4506,6601,NA,NA,477,30,2.1,4.2,41,42,1,9,1,41,NA,NA,NA,10.5,7.46,32.223,45.1,-66.01666667,1985,NED1985048.493.1985.30,40.83333333
21461,NED1985048,31,220,69,69,45,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4501,6623,NA,NA,477,30,1.8,3.6,39,43,1,9,1,41,NA,NA,NA,11.5,7.44,32.183,45.01666667,-66.38333333,1985,NED1985048.493.1985.31,67.08333333
21475,NED1985048,32,220,26,26,18,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4456,6645,NA,NA,477,30,1.7,3.4,32,38,1,9,1,35,NA,NA,NA,9.39,6.88,32.258,44.93333333,-66.75,1985,NED1985048.493.1985.32,26.76470588
23122,NED1986065,40,220,233,775,530,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4505,6558,NA,NA,477,30,1.8,3.6,40,46,1,9,1,43,NA,NA,NA,10.7,7.74,32.615,45.08333333,-65.96666667,1986,NED1986065.493.1986.40,753.4722222
23170,NED1986065,45,220,6,6,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4501,6637,NA,NA,477,30,1.7,3.4,27,33,1,9,1,30,NA,NA,NA,10.6,7.85,32.082,45.01666667,-66.61666667,1986,NED1986065.493.1986.45,6.176470588
23182,NED1986065,46,220,7,7,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4458,6646,NA,NA,477,30,1.7,3.4,42,47,1,9,1,44,NA,NA,NA,10.3,7.41,32.588,44.96666667,-66.76666667,1986,NED1986065.493.1986.46,7.205882353
24835,NED1987085,34,220,15,15,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4503,6552,NA,NA,477,30,1.7,3.4,50,50,1,9,1,50,NA,NA,NA,10.2,6.34,32.39,45.05,-65.86666667,1987,NED1987085.493.1987.34,15.44117647
24855,NED1987085,35,220,295.4438138,1846,881,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4501,6641,NA,NA,477,30,1.9,3.8,27,31,1,9,1,29,NA,NA,NA,10.1,6.7,31.841,45.01666667,-66.68333333,1987,NED1987085.493.1987.35,1700.263158
26743,NED1988105,42,220,156,156,92,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4504,6613,NA,NA,477,30,1.6,3.2,45,45,1,9,1,45,NA,NA,NA,10.7,10.71,31.951,45.06666667,-66.21666667,1988,NED1988105.493.1988.42,170.625
26753,NED1988105,43,220,119,119,71,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4502,6617,NA,NA,477,30,1.8,3.6,49,52,1,9,1,50,NA,NA,NA,11.7,6.3,32.244,45.03333333,-66.28333333,1988,NED1988105.493.1988.43,115.6944444
26769,NED1988105,44,220,25,25,13,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4501,6624,NA,NA,477,30,1.9,3.8,43,45,1,9,1,44,NA,NA,NA,9.9,13.13,31.666,45.01666667,-66.4,1988,NED1988105.493.1988.44,23.02631579
28580,NED1989123,36,220,122,271,176,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4457,6630,NA,NA,477,30,1.9,3.8,37,38,1,9,1,37,NA,NA,NA,14.2,6.83,32.605,44.95,-66.5,1989,NED1989123.493.1989.36,249.6052632
28608,NED1989123,38,220,186,186,109,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4456,6652,NA,NA,477,30,1.6,3.2,45,53,1,9,1,49,NA,NA,NA,10.7,7.54,32.16,44.93333333,-66.86666667,1989,NED1989123.493.1989.38,203.4375
28610,NED1989123,39,220,172,1073,594,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4437,6659,NA,NA,511,30,1.7,3.4,45,46,1,9,1,45,NA,NA,NA,9.59,7.99,32.147,44.61666667,-66.98333333,1989,NED1989123.493.1989.39,1104.558824
30722,NED1990139,44,220,5,5,3,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4459.23,6629.58,4500.92,6629.24,477,30,1.6,3.2,39,41,1,9,1,40,NA,NA,NA,10.96,8.5,31.808,44.98716667,-66.493,1990,NED1990139.493.1990.44,5.46875
30731,NED1990139,45,220,13,13,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4451.09,6653.22,4449.46,6654.44,477,30,1.9,3.8,38,44,1,9,1,41,NA,NA,NA,8.66,7.41,32.243,44.8515,-66.887,1990,NED1990139.493.1990.45,11.97368421
30743,NED1990139,46,220,66,66,31,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4436.86,6659.39,4437.99,6657.51,511,30,1.9,3.8,44,45,1,9,1,44,NA,NA,NA,8.67,7.8,32.025,44.61433333,-66.98983333,1990,NED1990139.493.1990.46,60.78947368
32082,NED1991154,40,220,160,352,218,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4507.2,6556.57,4507.96,6558.99,477,30,1.9,3.8,33,36,1,9,1,35,NA,NA,NA,9.83,7.71,32.081,45.12,-65.94283333,1991,NED1991154.493.1991.40,324.2105263
32099,NED1991154,41,220,74,74,48,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4507.31,6601.9,4505.87,6603.39,477,30,1.7,3.4,38,41,1,9,1,40,NA,NA,NA,9.54,7.15,32.179,45.12183333,-66.03166667,1991,NED1991154.493.1991.41,76.17647059
32107,NED1991154,42,220,23,23,16,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4503.71,6608.09,4502.51,6609.96,477,30,1.8,3.6,47,50,1,9,1,48,NA,NA,NA,11.27,6.78,32.244,45.06183333,-66.13483333,1991,NED1991154.493.1991.42,22.36111111
32823,NED1992173,36,220,11,11,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4503.12,6551.05,4502.46,6553.21,477,30,1.8,3.6,47,49,1,9,1,NA,NA,NA,NA,7.6,5.55,31.815,45.052,-65.85083333,1992,NED1992173.493.1992.36,10.69444444
32850,NED1992173,38,220,64,64,30,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4500.56,6630.05,4501.22,6632.34,477,30,1.7,3.4,27,35,1,9,1,NA,NA,NA,NA,7.91,6.57,31.012,45.00933333,-66.50083333,1992,NED1992173.493.1992.38,65.88235294
32854,NED1992173,39,220,12,12,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4459.9,6636.61,4458.58,6638.51,477,30,1.8,3.6,31,34,1,9,1,NA,NA,NA,NA,8.06,5.76,31.422,44.99833333,-66.61016667,1992,NED1992173.493.1992.39,11.66666667
34838,NED1993189,60,220,80,80,53,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4446.6,6641.39,4445,6640.28,477,30,1.8,3.6,44,47,1,9,1,NA,1993-07-12 10:13,NA,NA,11,6.2,32.59,44.77666667,-66.68983333,1993,NED1993189.493.1993.60,77.77777778
34847,NED1993189,61,220,8,8,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4444.39,6653.43,4442.77,6654.88,477,30,1.9,3.8,44,44,1,9,1,NA,1993-07-12 12:40,NA,NA,8.7,7.25,31.655,44.73983333,-66.8905,1993,NED1993189.493.1993.61,7.368421053
34856,NED1993189,63,220,32,32,18,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4434.63,6706.69,4436.42,6706.1,511,30,1.8,3.6,44,46,1,9,1,NA,1993-07-12 15:48,NA,NA,9.5,7.2,31.677,44.57716667,-67.1115,1993,NED1993189.493.1993.63,31.11111111
36821,NED1994221,50,220,29,29,20,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4503.75,6615.86,4503.18,6618.22,477,30,1.76,3.5,38,42,1,9,1,NA,1994-07-10 4:32,NA,NA,11.6,8.37,32.54,45.0625,-66.26433333,1994,NED1994221.493.1994.50,28.83522727
36853,NED1994221,51,220,6,6,3,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4456.17,6645.67,4457.88,6646.15,477,30,1.72,3.44,38,44,1,9,1,NA,1994-07-10 7:14,NA,NA,12.12,8.45,32.166,44.93616667,-66.76116667,1994,NED1994221.493.1994.51,6.104651163
36866,NED1994221,53,220,131,131,71,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,493,4435.42,6706.23,4434.32,6708.2,511,30,1.76,3.5,41,46,1,9,1,NA,1994-07-10 12:17,NA,NA,9.15,9.11,32.18,44.59033333,-67.10383333,1994,NED1994221.493.1994.53,130.2556818
